Sentence,Title,SourceTextType,SentimentLabel,SentimentScore
other magnetic fielddriven impacts are typically created by corotat ing interaction regions cirs or more complex and very difficult to predict events such as cmecme or cmecir interactions,SpaceWeatherOpsResearch,academicArticle,neutral,0.4402637779712677
ordered according to decreasing lead time and increasing accuracy the primary tools for forecasting and prediction are modeling and simulations remote sensing observations and in situ measurements see figure planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4040045738220215
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
the sun and heliosphere in terms of modeling and simulations the key questions revolve around the ways that active regions emerge and evolve and around which active regions and coronal structures result in fast cmes and how and when,SpaceWeatherOpsResearch,academicArticle,neutral,0.42609095573425293
these questions can be addressed by different approaches depending on whether the forecast is made before or after the eruption has occurred but in all cases computational limitations require using a combination of full physics description and approximations,SpaceWeatherOpsResearch,academicArticle,neutral,0.44559773802757263
long over days lead time predictions are based on physicsbased simulations driven by solar observations better accuracy with lead times of to days can be obtained by combining remote sensing observations either with physicsbased models using solar observational inputs or with empirical models,SpaceWeatherOpsResearch,academicArticle,positive,0.44440770149230957
however complex events superstorms and possibly solar maximum periods in general are all likely to require full simulations that incorporate multiple aspects that are currently nonstandard for example variable solar wind successive cmes and cme interactions or other unusual conditions,SpaceWeatherOpsResearch,academicArticle,neutral,0.42458227276802063
lugaz stated that remote sensing observations are key inputs to all modeling and simulations,SpaceWeatherOpsResearch,academicArticle,positive,0.4344359040260315
the key science questions include the formation and variability of cirs cme evolution and more complex events such as cmecme interactions and stealth cmes,SpaceWeatherOpsResearch,academicArticle,neutral,0.423237681388855
in order to make progress in this area two or three dis tinct observational views are needed with a view from l trailing the sunearth line being particularly valuable,SpaceWeatherOpsResearch,academicArticle,positive,0.4328981637954712
observations of the polar magnetic fields which are best done out of the ecliptic plane are key to understanding highspeed solar wind and the related noncme geoeffective events as well as under  standing the cme sheath regions and cme deflection,SpaceWeatherOpsResearch,academicArticle,positive,0.4689069390296936
regarding in situ measurements lugaz suggested merging different approaches including data assimila tion of both remote sensing and in situ observations ensemble simulations parameterization of simulations figure  lead time versus accuracy of forecasts using modeling and simulations remotesensing observations and in situ measurements,SpaceWeatherOpsResearch,academicArticle,neutral,0.425483763217926
note acronyms defined in appendix d source no lugaz university of new hampshire presentation to workshop april  ,SpaceWeatherOpsResearch,academicArticle,positive,0.40190786123275757
nas space weather workshop phase ii april  noelugazunhedu lead time vs accuracy different approaches lead time accuracy l bow shock subl solar cruiser cusp min  hours remotesensing operations implementation swx diamond mimis  days insitu proposed operationsformulation implementation ground sdo lasco stereo punch ccor proposed vigil solaris l etc,SpaceWeatherOpsResearch,academicArticle,positive,0.4711451828479767
modeling days note this only lists some missions directly enabling spwx researchplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4456097483634949
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
planning the future space weather operations and research infrastructure and machine learning techniques,SpaceWeatherOpsResearch,academicArticle,neutral,0.4516761898994446
however the most accurate way to forecast the imf polarity affecting earth is to measure it in situ in the solar wind upstream of earth,SpaceWeatherOpsResearch,academicArticle,positive,0.42337849736213684
such observations have been primarily done at l but multiple measurements are needed to accurately characterize cmes and other solar wind structures,SpaceWeatherOpsResearch,academicArticle,neutral,0.42279210686683655
the key science questions that can be advanced using in situ observations involve mesoscales for example evolution of the cmes and the solar wind on time scales of less than day or over the hour travel time from l to earths bow shock and determining the relevant lengthscales of cmes and other solar wind structures,SpaceWeatherOpsResearch,academicArticle,neutral,0.41838744282722473
